title,video_id,channel_title,channel_id,publish_time,description,tags,category_id,view_count,like_count,comment_count,duration,definition,privacy_status
Judge Judy Gets Tough on Landlords over Security Deposit,Ah1aIiwcnbg,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2021-12-12T20:00:02Z,"â€œYouâ€™re not going to get away with this nonsense here.â€

#JudgeJudy

The Original! Thereâ€™s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2021,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,jj,judge judy amazing cases",22,1312642,12365,700,PT3M13S,hd,public
Judge Judy Drags Man for Being Late to Court! | Part 1,Aig-BMtQegE,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2023-05-20T18:00:06Z,"Judge Judy gives man a dressing-down for being late to court!

#JudgeJudy

The Original! Thereâ€™s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,byrd judge judy,watch judge judy,judge judy amazing cases,judge judy 2023,judge judy full episodes 2022,funny judge judy,money issues,repayment,late to court,chewed out,yelled at,lecture,don't be late,court fail",22,1524820,13009,1715,PT4M48S,hd,public
Man Kept Roomie's Deposit Because Her Cat Puked?,ANcnBsKs5gg,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2023-10-03T19:00:05Z,"Florian won't return Alexa's security deposit because he says her cat puked and he had to have the carpets cleaned.

#JudgeJudy 

The Original! Thereâ€™s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,Judge Judy 2021,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,jj,judge judy amazing cases,judge judy 2022,judge judy full episodes 2022,judge judy 2023,funny judge judy,cat barf,roommate problems,kept deposit,bad roommate",22,245459,2959,314,PT4M55S,hd,public
Did Sisters Bully 15-Year-Old Girl? | Part 2,arc8g__s08E,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-09-04T18:30:01Z,"Michelle claims she was attacked by her classmate and her older sister when she got off the bus. The sisters deny this.

The Original! Thereâ€™s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,tiktok,admitting guilt,admitted it social media,bullies,family of bullies,mean girls",22,900180,8339,1036,PT4M58S,hd,public
The Case of the Destructive Dachshunds! | Part 1,ATR219g8AE0,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-08-23T18:00:06Z,"Patricia and Mark claim Nilda damaged their rental home by smoking cigarettes and having six Dachshunds! 

The Original! Thereâ€™s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,rental ruined,smoked,6 dogs,too many dogs,dogs ruined rental,6 dachshunds,dog lady,smoker",22,141743,1899,200,PT5M1S,hd,public
Judge Judy doesn't care how you operate! #shorts,Au32CXX7coA,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-09-28T19:30:00Z,"The Original! Thereâ€™s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,shady jeweler,7k engagement ring,never got ring,paid for ring,jeweler never made ring,jewelry scam",22,63534,3353,73,PT56S,hd,public
Who Should Keep the Engagement Ring? | Part 1,AvDIlG9nnmw,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-12-08T19:00:05Z,"When Raymond and Regina called off their engagement, Regina sold the ring and gave some money to Raymond -- but not all of it!

The Original! Thereâ€™s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,paid for ring,jewelry scam,vintage judge judy,broke off engagement,who gets the ring?",22,53983,963,79,PT4M50S,hd,public
Police Called to Pizza Place Parking Lot Crash! | Part 1,aWvgaBHr4oI,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2023-05-23T18:00:00Z,"Matthew claims Stacey hit his car in a pizza place parking lot and tried to flee the scene, so he stood behind her until the cops came!

#JudgeJudy

The Original! Thereâ€™s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2023,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2022,car accident,mazda,pizza,hit and run,drunk driver",22,1123256,6022,705,PT5M6S,hd,public
"Teen Keyed Girl's Car ""Because She Deserved It"" | Part 1",aXjl7QIRlkg,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2022-11-07T19:00:01Z,"After Mikayla had a falling out with her boyfriend Nick, she keyed the car of his best friend Sierra.

#JudgeJudy

The Original! Thereâ€™s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2021,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,jj,judge judy amazing cases,judge judy 2022,judge judy full episodes 2022",22,896555,6924,964,PT3M52S,hd,public
Did Teen Lie about Being Pregnant? | Part 2,ayEwR4UblP8,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-11-04T19:30:01Z,"Tayia claims she had a miscarriage almost eight months into her pregnancy.

The Original! Thereâ€™s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,crazy ex,fake pregnancy,pretended to have a baby,lying ex,ex lied about being pregnant,caught lying,crazy ex gf,teen lied about pregnancy",22,222313,2655,486,PT4M41S,hd,public
"Judge Judy confirms -- Yep, it's illegal! #shorts",ayljgehjz9c,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2022-05-12T21:00:01Z,"#JudgeJudy

The Original! Thereâ€™s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2021,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,jj,judge judy amazing cases,judge judy 2022,judge judy full episodes 2022",22,746020,29360,163,PT37S,hd,public
Woman Sues Young Man She Tried to Help | Part 1,b0TOvW-aDMc,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2023-03-01T19:00:26Z,"Tina bailed Jacob out of jail and bought him a car. Jacob says his paycheck was deposited into her account and he paid her back!

#JudgeJudy

The Original! Thereâ€™s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,Judge Judy 2023,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,watch judge judy,judge judy 2022,judge judy full episodes 2022,money issues,bailed out of jail,jail,bailed out,bought car,helping out,repaid,check",22,567195,4633,491,PT4M35S,hd,public
Did Mom Take a Bat to Her Daughter's Car? | Part 1,b-2eR37Ufhc,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2023-05-26T18:00:14Z,"Yolanda claims her adoptive mother Nadine vandalized her car with a bat after she askedd her to leave.

#JudgeJudy

The Original! Thereâ€™s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2023,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2022,crazy mom,bat to car,car assult,breaking daughter's car,car fight,losing it",22,398244,3347,208,PT3M31S,hd,public
Kid Steals Car and Wrecks It! | Part 2,b4z1hMM_kiI,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-12-12T19:30:03Z,"13-year-old Sonny took Jennifer's car for a joy ride in the middle of the night â€“ and crashed it!

The Original! Thereâ€™s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,bad friend,bad mom,terrible kid,kid steals car,kid crashes car,13 year old crashes car,mom defends kid",22,115325,1615,461,PT3M44S,hd,public
Judge Judy can't be bothered with such things! #shorts,b5LLBPqrsMY,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-01-15T20:30:03Z,"The Original! Thereâ€™s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2021,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,jj,judge judy amazing cases,judge judy 2022,judge judy full episodes 2023,judge judy 2024,babysitter,hot babysitter,crashed bmw,angry dad,damaged car,car crash,car accident",22,293065,11517,395,PT31S,hd,public
Married Man Titles Car in Girlfriendâ€™s Name | Part 1,B7lFw5wKZlc,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-07-29T18:00:05Z,"Dwayne admits he put his car title in his ex Angela's name, but claims she sold it without consent!

The Original! Thereâ€™s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,cheater,title in mistresses name,mistress title,married man lying,trashy",22,263517,2971,939,PT3M29S,hd,public
The Dangers of Lapsed Insurance  Real Life Stories#judgejudy#judge #judy,bbrWs3fyAfg,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-12-17T04:15:04Z,"Judge Judy [Episode 9972] Best Amazing Cases Season 2O24 Full Episodes HD udge judy, judge judy episode, judge judy new, judge judy new episode, judge judy new episodes, judge judy full episodes, judge judy new full episode, judge judy full episode 2024, judge judy season 2024, judge judy new season, judge judy best moments, judge judy new cases, judge judy new case, judge judy amazing, judge judy amazing cases, judge judy amazing 2024, judge judy new cases season judge judy, judge judy episode, judge judy new, judge judy new episode, judge judy new episodes, judge judy full episodes, judge judy new full episode, judge judy full episode 2024, judge judy season 2024, judge judy new season, judge judy best moments, judge judy new cases, judge judy new case, judge judy amazing, judge judy amazing cases, judge judy amazing 2024, judge judy new cases season udge Judy [Episode 9972] Best Amazing Cases Season 2O24 Full Episodes HD udge judy, judge judy episode, judge judy new, judge judy new episode, judge judy new episodes, judge judy full episodes, judge judy new full episode, judge judy full episode 2024, judge judy season 2024, judge judy new season, judge judy best moments, judge judy new cases, judge judy new case, judge judy amazing, judge judy amazing cases, judge judy amazing 2024, judge judy new cases season judge judy, judge judy episode, judge judy new, judge judy new episode, judge judy new episodes, judge judy full episodes, judge judy new full episode, judge judy full episode 2024, judge judy season 2024, judge judy new season, judge judy best moments, judge judy new cases, judge judy new case, judge judy amazing, judge judy amazing cases, judge judy amazing 2024, judge judy new cases season",,22,5083,86,0,PT23S,hd,public
Judge Judy Gets Tough on Plaintiff! | Part 2,bDxHVYL1rTQ,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2022-09-06T18:30:33Z,"Kristine insists she never lived with her ex Christopher and wants her stuff back.

#JudgeJudy

The Original! Thereâ€™s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2021,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,jj,judge judy amazing cases,judge judy 2022,judge judy full episodes 2022",22,1839318,13704,2411,PT5M14S,hd,public
Manâ€™s Sister Leaves All Her Money to Their Cousin | Part 3,bGftTpoyEKY,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2022-03-02T21:00:28Z,"""There is no way you can explain it to me!""

#JudgeJudy

The Original! Thereâ€™s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2021,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,jj,judge judy amazing cases,judge judy 2022,judge judy full episodes 2022",22,1465956,11321,2156,PT3M50S,hd,public
Judge Judy Gets Tough on Plaintiff! | Part 1,BjtLnk4EywU,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2022-09-06T18:00:03Z,"Judge Judy doesn't believe a word she's saying.

#JudgeJudy

The Original! Thereâ€™s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2021,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,jj,judge judy amazing cases,judge judy 2022,judge judy full episodes 2022",22,2465430,13790,974,PT4M36S,hd,public
Woman's Dirty Laundry Tossed by Landlord? | Part 1,BJXiwPRchqE,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-03-13T18:00:10Z,"Jessica claims her former landlord Denise locked her out of her apartment and she was never able to collect her things!

The Original! Thereâ€™s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,landlord,bad landlord,threw out everything,dirty laundry",22,396256,3713,375,PT5M1S,hd,public
Driver Abandons Broken-Down Tour Bus! | Part 1,BMS-RAhQtm0,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-11-21T19:00:05Z,"Hugh claims the tour bus he was hired to drive cross country broke down!

The Original! Thereâ€™s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,bus,bus tour,bus broke down,had to tow it,2k tow,terrible bus coachman",22,117427,1773,165,PT4M25S,hd,public
Did Man Try to Run Over Mobile Home Park Manager? | Part 1,bNwlwdbInSk,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2023-01-05T19:00:20Z,"Michael says his car was damaged after mobile home park manager Frederick pounded the hood with his fists!

#JudgeJudy

The Original! Thereâ€™s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,Judge Judy 2021,Judge Judy official,Judge Judy full episodes,judge judy episodes,judge judy show,byrd judge judy,watch judge judy,judge judy amazing cases,judge judy 2022,judge judy full episodes 2022,trailer park,mobile home manager,fight,running over with car",22,293448,2432,224,PT4M14S,hd,public
Make sure to listen in Judge Judy's court! #shorts,bPDbzo_JD0c,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-10-10T19:30:09Z,"The Original! Thereâ€™s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,fired,unjust firing,fired for being blind,blind woman fired,ada,discrimination",22,43065,1922,23,PT22S,hd,public
His Ex Came to Court Prepared!,BpuQ_n1ePn4,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-06-25T19:00:04Z,"The Original! Thereâ€™s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,loan,owed money,bad breakup,ex owes money",22,497291,4566,533,PT4M28S,hd,public
Did Groomer Cut Dog's Nails Too Short? | Part 1,bQOtb6dZsZo,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-07-03T18:00:20Z,"Ekaterina claims a dog groomer cut her dog's nails too short, causing his knuckle to be removed!

The Original! Thereâ€™s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,groomer,dog groomer cut nails too short,dog got infection,infection from groomers,bad groomer",22,120097,1763,192,PT3M32S,hd,public
Makeup Artist Sues Bride!,BtF4Aj9bRJg,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-11-19T20:00:05Z,"Christina hired Corinna to do her makeup for her wedding, but then canceled six days before the event.

The Original! Thereâ€™s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,makeup,wedding makeup,cancelled,makeup person canceled,no makeup for wedding",22,512036,4583,613,PT4M33S,hd,public
They Keep Interrupting Judge Judy! | Part 3,bTyKs9E6mgo,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-02-12T20:00:13Z,"Craig rented a room in Ellen's Beverly Hills home -- and claims it was the size of a pantry closet!

The Original! Thereâ€™s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,rude,interrupted,rented room,lying,not like pictures,not smart",22,416358,5125,1689,PT4M15S,hd,public
Man Repossessed Womanâ€™s Car and Sold It!,bw2B7xxhSuY,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2025-10-17T19:00:38Z,"Jasmine claims Robert illegally repossessed the car she was in the process of buying from him and sold it to someone else!

The Original! Thereâ€™s only ONE Judge Judy.
Airs weekdays. Check local listings for where to watch. #JudgeJudy

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024",22,341477,3517,631,PT4M35S,hd,public
Did Sisters Bully 15-Year-Old Girl? | Part 3,BWUYbh0BYkk,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-09-04T19:00:06Z,"23-year-old Bertha claims she wasnâ€™t there when her sister Rubi attacked Michelle, and that her mom is lying.

The Original! Thereâ€™s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,tiktok,admitting guilt,admitted it social media,bullies,family of bullies,mean girls",22,891209,8807,1112,PT4M13S,hd,public
Gazebo Grudge Lands in Court! | Part 2,byGsfCbYlMs,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-12-18T19:30:07Z,"Angela claims gazebo store owner Gary harassed her by asking her to take down a bad review of his business.

The Original! Thereâ€™s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,bad review,harassment,Gazebo,gazebo store ownder,crazy expectations,wasn't happy,wrote bad review,bad online review",22,78770,1361,419,PT4M51S,hd,public
Pavers Mistakenly Tore Up Woman's Driveway! | Part 2,C7Av_mwWFZY,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-09-20T18:30:14Z,"Rodolfo and Gary mistakenly jack-hammered Camilla's driveway. Should they just have to repair it or replace the whole thing?

The Original! Thereâ€™s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,pavers,tore up wrong driverway,ruined driveway,won't replace,only want to fix,wont make good on mistake",22,265145,3372,947,PT4M56S,hd,public
Woman Hasn't Paid Rent in Months!,C7KGzRr_7vk,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-03-21T19:00:05Z,"Leslie is suing her former roommate Lisa for an illegal eviction, but Judge Judy isn't having it!

The Original! Thereâ€™s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,rent,havent paid,no rent in months,landlord wants rent",22,1064276,9908,1769,PT3M55S,hd,public
Tenant Says New Building Owner Trashed Her Stuff!,C8uQfZ7SS5o,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2022-07-12T18:30:08Z,"""You're a hustler!""

#JudgeJudy

The Original! Thereâ€™s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2021,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,jj,judge judy amazing cases,judge judy 2022,judge judy full episodes 2022",22,574656,5691,851,PT4M50S,hd,public
