title,video_id,channel_title,publish_time,description,tags,category_id,view_count,like_count,comment_count,duration,definition,privacy_status
Emergency Response in Action - 24 Hours in A&E - Medical Documentary,8lqEeutZok0,Banijay Bluelight,2024-06-11T11:00:13Z,"24 Hours in A&E - S03 E06

Witness the intense and emotional moments at King's College Hospital as the trauma team handles pediatric injuries, alcohol withdrawal crises, and emergency responses. Get an inside look at how the staff manages these critical situations with skill and compassion.

-------

24 Hours in A&E plunges viewers into the heart of a bustling UK trauma center, presenting a raw, real-time exploration of life inside an emergency department. This British documentary series reveals the relentless pace of emergency medicine, touching patient stories, and the heroic efforts of medical staff. It's an unscripted journey through critical care, personal trials, and the resilience of the human spirit.

-------

Welcome to Banijay Bluelight, the ultimate destination for adrenaline-pumping Police, A&E, and emergency TV shows.

Immerse yourself in the heart-pounding action of shows like 24 Hours in A&E as you witness real-life hospital staff in action. Experience the high-stakes world of emergency medicine with gripping series like Extreme A&E and Mystery Diagnosis.

From thrilling police operations to life-saving medical interventions, Bluelight delivers non-stop excitement. Get ready to be on the edge of your seat with Banijay Bluelight. Subscribe now and join the front line of action-packed TV! 

Don't miss a moment â€“ click the link to subscribe: https://www.youtube.com/channel/UCJrOaDmUVrlaOYvjjvvk7pQ?sub_confirmation=1 

#policeshows #emergencytv #actionpacked","24 hours in a&e,Alcohol Withdrawal,Emergency Response,Pediatric Trauma,Trauma Team,a&e,a&e documentary,british tv,channel 4,documentary,emergency department,emergency room documentary,healthcare,hospital documentary,human interest,medical documentary,medical emergencies,medical treatment,patient care,patient stories,real life medical drama,reality tv,trauma center",24,190748,4057,183,PT46M39S,hd,public
Carter Clears Out Mark's Locker | ER,nWiZqe9rnKg,ER - Emergency Room,2020-08-14T16:00:26Z,"Kerry tells Carter that he's now the longest serving doctor in the ER and so others will look to him to fill the void left by Mark's death. She gets too emotional clearing out Mark's locker, so Carter does it, and he takes a final souvenir from his mentor.
Requested by udfan07.
From ""The Letter"" (Season 8 Episode 20)
First broadcast May 2nd, 2002",,24,184768,1983,255,PT4M50S,hd,public
Carter Does Surgery On Benton | ER,AQhme0mYYQg,ER - Emergency Room,2020-06-23T18:00:05Z,"Carter's dreams come true when he gets to lead surgery on Benton to remove his appendix.

From ""Whose Appy Now?"" (Season 3 Episode 14)
First broadcast February 6th, 1997",,24,184115,1925,136,PT5M10S,hd,public
Welcome to Hell | ER,Qopm_WEHFkA,ER - Emergency Room,2020-08-11T16:00:07Z,"Carter arrives for his first day as a qualified doctor and meets the other interns under Benton's supervision, and a current intern gives them a blunt warning about the experience they will have.
Requested by Alvaro Anguilar.
From ""Dr. Carter, I Presume"" (Season 3 Episode 1)
First broadcast September 26th, 1996",,24,180435,1614,149,PT4M54S,hd,public
"Every ""Previously on ER"" Recap (Seasons 1-6) (Nearly) | ER",LbevxO0owQ8,ER - Emergency Room,2021-12-14T14:51:20Z,"Do you own the DVD sets and miss the recaps at the beginning of episodes? Or do you own digital versions and want to see the recaps in widescreen for the first time? Or want a quicker way to know what happened in the first 6 seasons of ER? Well, this video is for you!

55 minutes of the ""Previously on ER"" recaps for your viewing pleasure.

Request your favorite scenes by emailing us at countygeneralchicago@gmail.com

Get ER on 
Google Play: http://bit.ly/ER-Google
iTunes: https://apple.co/31TcYqF
or stream the whole series 
on Hulu at www.hulu.com (US) 
or All4 at www.channel4.com/programmes/er (UK)

This is NOT an official channel and is in no way associated with any organization, individual or entity involved with the production and/or distribution of ER.",,24,180002,1392,112,PT55M31S,hd,public
Carol Is Pregnant! | ER,1BRqu5t3SE8,ER - Emergency Room,2020-09-20T14:00:01Z,"Carol begins suffering from insomnia and headaches, and Mark convinces her to get a blood test to find out if it could be caused by CO poisoning. Turns out, it's a very different reason indeed.
Requested by Gabriela Carrizo.

From ""Sticks And Stones"" (Season 5 Episode 17)
First broadcast March 25th, 1999

Request your favorite scenes by emailing us at countygeneralchicago@gmail.com

Get ER on 
Google Play: http://bit.ly/ER-Google
iTunes: https://apple.co/31TcYqF
or stream the whole series 
on Hulu at www.hulu.com (US) 
or All4 at www.channel4.com/programmes/er (UK)

This is NOT an official channel and is in no way associated with any organization, individual or entity involved with the production and/or distribution of ER.",,24,175693,1413,78,PT2M24S,hd,public
Mark & Jen's Last Meeting | ER,AUmAxh8ztyE,ER - Emergency Room,2020-07-15T18:00:03Z,"Jen visits Chicago to see Rachel and Mark, and she meets Mark at the diner. Knowing that it may be the last time they meet due to Mark's tumor, he wants to talk about his will, but she doesn't want to accept it will be the last time they see each other.
Requested by Napsu K.
From ""Orion In The Sky"" (Season 8 Episode 18)
First broadcast April 4th, 2002",,24,172543,1374,172,PT3M38S,hd,public
The First Trauma | ER,YpUF0Nxo5ew,ER - Emergency Room,2020-05-04T22:44:11Z,"From ""24 Hours"" (Season 1 Episode 1)
First broadcast September 19, 1994
A building collapse in central Chicago sends a dozen patients through the doors of the ER, many of them critical, in the very first trauma scene of the series.",,24,170439,1242,106,PT4M8S,hd,public
"Bellaire ER : Emergency Room in Bellaire, TX 77401",ziKOKtDwcwk,Bellaire ER,2022-11-29T00:11:34Z,"Bellaire ER is a 24-hour emergency room in Bellaire, TX 77401 offering 24-hour emergency care in Bellaire 7 days a week near Meyerland. Check in online now.

24-Hour Emergency Room in Bellaire, TX 77401
Whenever an emergency arises, weâ€™re here to help. Located at the intersection of Bellaire and Bissonnet (77401), Bellaire ER is offering trauma services, injury care, respiratory, cardiology, and OB/GYN services. Furthermore, our emergency room is fully equipped with all necessary emergency room technology including a CT scanner, X-Ray, ultrasound, and more. With a dedicated ER staff and board-certified physicians, we have an entire team of committed professionals ready to treat you with the best emergency service possible.

Bellaire ER is a 24-hour emergency room in Bellaire, TX that offers amenities such as clean and spacious waiting rooms, a welcoming atmosphere, and friendly staff. We provide the best services youâ€™ll find at any emergency room near Meyerland, Westbury, Willowbend, Braeswood, West University, or the Galleria. Here you are treated like family, not just a number.",,22,165340,4,0,PT31S,hd,public
Mark Gets Beaten Up | ER,vhXjp1o4NSU,ER - Emergency Room,2020-06-13T18:00:18Z,"Mark is suddenly savagely attacked in the hospital bathroom by an unknown assailant and left bleeding on the floor.
From ""Random Acts"" (Season 3 Episode 20)
First broadcast May 1st, 1997",,24,165127,1258,168,PT2M32S,hd,public
Porch Collapses At a Party | ER,Uj8u1hdNrHM,ER - Emergency Room,2020-09-19T14:00:03Z,"A party in attendance by Ray and Archie takes a sudden tragic turn when the porch collapses under the weight of all the party-goers, leaving many critically injured or dead.
Requested by Jessica DeFlorian.

From ""The Show Must Go On"" (Season 11 Episode 22)
First broadcast May 19th, 2005

Request your favorite scenes by emailing us at countygeneralchicago@gmail.com

Get ER on 
Google Play: http://bit.ly/ER-Google
iTunes: https://apple.co/31TcYqF
or stream the whole series 
on Hulu at www.hulu.com (US) 
or All4 at www.channel4.com/programmes/er (UK)

This is NOT an official channel and is in no way associated with any organization, individual or entity involved with the production and/or distribution of ER.",,24,161929,1438,188,PT5M7S,hd,public
Trauma Life in the ER: Life Less Ordinary - San Francisco,7-_zb4LR114,Michael Arsanis,2018-10-26T18:22:29Z,"Season 4 - Episode 10
Meet the staff of San Francisco General Hospital Medical Center. I had a brief cameo appearance at the 13 minute mark bringing in a trauma patient struck by a car and the 39:35 mark bringing in another collision patient.. From the Discovery Health Channel. Circa late 1990s.","paramedics,EMT,ER,EMS,ambulance,San Francisco",17,161077,1171,55,PT42M36S,sd,public
Deb Makes A Near-Fatal Mistake And Quits | ER,kIqSETj5Rz0,ER - Emergency Room,2020-07-07T11:00:13Z,"Eager to complete as many procedures as possible, Deb goes in above her head when she tries to put in a central line on a patient with no supervision and nearly kills them, causing her to re-evaluate whether she's in the right profession.
From ""House of Cards"" (Season 1 Episode 21)
First broadcast April 6th, 1995",,24,160876,1245,218,PT5M21S,hd,public
Luka Kovac's First Appearance | ER,9YM9S_CZ_-Q,ER - Emergency Room,2020-07-25T15:00:04Z,"Luka Kovac (Goran Visnjic) makes his first appearance in the show as the handsome, charming Croatian doctor, starting off as a ""moonlighter"" to cover for absent doctors.
Requested by Laura Handziuk.
From ""Leave It To Weaver"" (Season 6 Episode 1)
First broadcast September 30th, 1999",,24,159206,1589,240,PT3M57S,hd,public
Extreme A&E - Trauma Unit in Johannesburg | Medical Documentary | Reel Truth. Science,7IyoHLBUuxA,Banijay Science,2018-12-05T17:00:02Z,"In the final part of his worldwide journey Dr. Kevin Fong is in Johannesburg, South Africa to visit a trauma unit that has an extraordinary record at treating patients. Using very limited resources Kevin observes a team who is trying to save a man's life after he was involved in a barroom brawl. Meanwhile, a father is rushed into the hospital with a suspected broken neck after being involved in a serious car crash and finally trainee doctors put their skills to the test after a man is stabbed in the heart with a screwdriver. 

For more awe inspiring documentaries, subscribe to our channel: https://www.youtube.com/channel/UCZSE95RmyMUgJWmfra9Yx1A?Sub_Confirmation=1

Welcome to Reel Truth. Science the home of inspiring documentaries from the scientific and medical world. Here you can find full length documentaries to discover and explore.

#reeltruthscience #extremeaande #medicaldocumentary","Documentary,full documentary,documentary channel,docu,top documentaries,documentaire,documental,documentary film,free documentary,facts,interesting,science,science documentary,discovery earth,universe,space,physics,the universe,a&e,extreme a and e,extreme a&e,a and e,aande,medicine,kevin fong,trauma unit,trauma,hospital,victims,doctors,doctor,nurse,surgery,surgeon,medical,medical documentary,episode 4,johannesburg,full length documentaries,documentaries,factual",28,159148,1946,132,PT46M27S,sd,public
Carter Nearly Relapses | ER,yPZOCku-ZRY,ER - Emergency Room,2020-08-18T11:00:15Z,"Carter nearly slips up when he takes two of a patient's Vicodin on the spur of the moment and has to force himself to throw them back up.
Requested by kathita09.
From ""The Greatest of Gifts"" (Season 7 Episode 9)
First broadcast December 14th, 2000",,24,158641,1439,107,PT4M12S,hd,public
Emergency Room - Original Score (1996) - Main Title,wyUWlvX27VI,MT Pepper,2011-02-24T16:38:47Z,"from the television series

composed by James Newton Howard","OST,Emergency,Room,Scores,Soundtrack,ER,James,Newton,Howard,Main,Title",10,152296,891,35,PT49S,sd,public
Doug's One Night Stand Has A Seizure | ER,XycXu64qTWc,ER - Emergency Room,2020-08-17T11:00:30Z,"A woman that Doug had a one night stand with suddenly has a tonic-clonic seizure as he is driving her home and rushes her into the ER.
Requested by Gabbriel Newton.
From ""Last Call"" (Season 3 Episode 4)
First broadcast October 17th, 1996",,24,151811,1119,149,PT4M15S,hd,public
A Day in the Life - ER,FPk4bluHAMI,AdventHealth West Florida Division,2019-09-18T18:28:44Z,,"AdventHealth,Emergency Care,ER",22,150773,1416,65,PT2M53S,hd,public
ER Doctor Exposes SHOCKING Hospital Room SECRETS (PART 2),zl1ETChbZX8,Doctor ER,2024-05-29T16:01:00Z,"ER doctor exposes shocking hospital room secrets and er doctor reacts to your medical questions about the hospital part 2. Ever wondered why they cut off your clothes in the ER or if there are secret hook-up rooms like in Grey's Anatomy? Dr. Jordan Wagner reveals secrets hospitals won't tell you answers your burning questions. From shocking patients to MacGyver-like medical improvisations, no topic is off-limits. Get ready for a wild ride as we uncover the truth behind the chaos of the ER. In this episode a real doctor answers questions like: Whatâ€™s the worst smell in the ER?, Do doctors get breaks?, wear white coats?, Do patients ever get treated in the parking lot? Is Lazarus syndrome a real thing?, What happens if patients hookup?, What happens when there are rare illnesses, What happens if a patient dies in the hospital? What's the difference between urgent care and emergency room? What if your patient is too big for a hospital bed?

OTHER HOSPITAL VIDEOS:

@Doctor Mike - The Truth About Scented Candles
https://www.youtube.com/watch?v=vpyGyKct4Us

@Doctor Mike - The Most Shocking Bodies On TikTok
https://www.youtube.com/watch?v=unQWa4i14rg

@Dhar Mann Studios - EVIL BABYSITTER Mistreats KID, What Happens Next Is Shocking | Dhar Mann
https://www.youtube.com/watch?v=V2Qky-SOfW4

@Ben Azelart - I Built a SECRET McDonald's in My Room!
https://www.youtube.com/watch?v=v3mTRLpA2Rk

@Stokes Twins - I Built 5 SECRET Rooms Youâ€™d Never Find!
https://www.youtube.com/watch?v=-5bcG6tZKx8

@Survival Builder - Secret Underground House And Temple Water Slide Swimming Pool Underground
https://www.youtube.com/watch?v=xOCYusM-Th0

ðŸš¨ SUBSCRIBE for new videos every week! â–¶ https://www.youtube.com/DoctorER?sub_confirmation=1

SHOP LIFE HAPPNS SUPPLEMENTS:
Website â–¶ https://lifehappns.com/
Amazon â–¶ https://amzn.to/3SQoPjE

FOLLOW ME HERE:
Facebook â–¶ https://www.facebook.com/DoctorER
Instagram â–¶ https://www.instagram.com/doctorer/
Twitter â–¶ https://twitter.com/DoctorER
TikTok â–¶ https://www.tiktok.com/@doctorer
Contact email â–¶ info@doctor-er.com

Doctor ER Dr. Jordan Wagner, DO

LINKS & REFERENCES:

Hospital secrets that patients donâ€™t know | KevinMD.com
https://www.kevinmd.com/2023/10/hospital-secrets-that-patients-dont-know.html

30 Secrets And Confessions From Hospital Staff | BuzzFeed
https://www.buzzfeed.com/meganeliscomb/hospital-worker-secrets

47 Secrets Hospitals Don't Want to Tell You | The Healthy
https://www.thehealthy.com/healthcare/doctors/hospital-safety-secrets/

60 Secrets the Emergency Room Staff Won't Tell You | Readers Digest
https://www.rd.com/list/emergency-room-secrets/

30 Secrets And Confessions From People Who Work In ... | Yahoo
https://www.yahoo.com/lifestyle/30-secrets-confessions-people-hospitals-141603562.html

8 Secrets Your Hospital Keeps | Men's Health
https://www.menshealth.com/health/a19545929/hospital-secrets/

The secret of hospitals - PMC | NIH
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2934849/

THE SECRETS OF HOSPITAL PATIENTS. | JAMA
https://jamanetwork.com/journals/jama/article-abstract/474172

Hospitals' dirty secret. New reports on ... | NIH
https://pubmed.ncbi.nlm.nih.gov/17184039/

Public relations; office staffs learn hospital secrets | NIH
https://pubmed.ncbi.nlm.nih.gov/13586788/

If you feel like you are actually experiencing a real-life medical emergency, immediately stop watching and call 9-11 or contact a medical professional. The information in this video is not intended or implied to be a substitute for professional medical advice, diagnosis, or treatment. The satirical nature presented in the video is for entertainment purposes and does not endorse the actions displayed. All content, including text, graphics, images, and information, contained in this video is for general information purposes only and does not replace an appointment with your own personal doctor.","er doctor,shocking,hospital secrets,secret,secrets,er doctor reacts,medical questions,doctor reacts to medical question,reaction,react,doctor reacts,doctor reaction,doctor mike,dr mike,dr reacts,real doctor,react video,reaction video,medical advice,medical myths,ask a doctor,responding to questions,responding to comments,gamology,experts react,dhar mann,ben azelart,stokes twins,survival builder,health,wellness,funny,comedy,doctor er,dr er",27,150738,6029,238,PT9M57S,hd,public
ER - Benton and a 16 year old boy with an aneurysm,hVuZiHb_3e8,Orrelong2,2018-12-02T10:08:26Z,#NAME?,"Peter Benton,Benton,ER Benton,ER s01,Man plan god laughs",22,150737,1041,70,PT3M47S,sd,public
Peter Benton Leaves | ER,0rdXI5LKHbg,ER - Emergency Room,2020-09-19T14:00:01Z,"Benton carries out one last miraculous surgery before leaving County General for a job that allows him to spend more time with his son. Carter gives him an emotional goodbye gift.
Requested by James Hayden and Milica Aleksic.

From ""I'll Be Home For Christmas"" (Season 8 Episode 10)
First broadcast December 13th, 2001

Request your favorite scenes by emailing us at countygeneralchicago@gmail.com

Get ER on 
Google Play: http://bit.ly/ER-Google
iTunes: https://apple.co/31TcYqF
or stream the whole series 
on Hulu at www.hulu.com (US) 
or All4 at www.channel4.com/programmes/er (UK)

This is NOT an official channel and is in no way associated with any organization, individual or entity involved with the production and/or distribution of ER.",,24,149147,1730,229,PT5M16S,hd,public
ER Emergencias :Muerte De Mark Greene,XpD0JtW5iQg,Victoria Dastoli,2015-03-13T03:40:10Z,,,22,146190,1237,207,PT4M55S,sd,public
John Carter Leaves | ER,xzosb51NLNU,ER - Emergency Room,2020-06-07T11:00:18Z,"Requested by Andrew Fessick. Noah Wyle's final regular appearance on the show, as Dr. John Carter passes on some words of wisdom to the other doctors as he leaves the ER to move to Africa.
From ""The Show Must Go On"" (Season 11 Episode 22)
First broadcast May 19, 2005",,24,142582,1275,185,PT4M4S,hd,public
Carol's Wedding Reception | ER,jyWbT6KlxBw,ER - Emergency Room,2020-04-21T20:31:56Z,"From ""Everything Old Is New Again"" (Season 1 Episode 25)
First broadcast on May 18th, 1995


After Taglieri realizes that Carol doesn't truly love him, he abandons her on their wedding day. Carol makes a speech at the reception in front of all her friends and family, including the hospital staff, and everyone has a dance together.",,24,139096,957,124,PT3M52S,hd,public
Romano Tries to Do Surgery Drunk | ER,2Oy2Nkwqx_Q,ER - Emergency Room,2020-12-17T22:52:20Z,"Romano is determined to not let Benton perform surgery despite the fact that he comes into the operating room drunk.

From ""The Miracle Worker"" (Season 5 Episode 10)
First broadcast December 17th, 1998

Request your favorite scenes by emailing us at countygeneralchicago@gmail.com

Get ER on 
Google Play: http://bit.ly/ER-Google
iTunes: https://apple.co/31TcYqF
or stream the whole series 
on Hulu at www.hulu.com (US) 
or All4 at www.channel4.com/programmes/er (UK)

This is NOT an official channel and is in no way associated with any organization, individual or entity involved with the production and/or distribution of ER.",,24,136525,1258,177,PT3M12S,hd,public
Emergency (AU) Season 04 Episode 10 - Emergency (AU) 2024,-EM8idShFT8,Caso Criminal,2024-02-29T17:00:00Z,"#Emergency 
Emergency (AU) Season 04 Episode 10 - Emergency (AU) 2024
Emergency 
Emergency reveals the tribulations and triumphs of the Royal Melbourne Hospital's dedicated doctors and nurses as they deal with victims of vicious assaults, horror car crashes and other tragedies, caring for the constant stream of patients coming through the door every day.","emergency,Emergency (AU),Emergency (AU) Episodes,Emergency 2022,Emergency new,Emergency S1,Emergency S2,Paramedics",22,135382,2188,43,PT46M25S,sd,public
Emergency Surgery After 25-Foot Fall - 24 Hours In A&E - Medical Documentary,ddVxt5bR2Z8,Banijay Bluelight,2024-10-13T13:00:50Z,"Witness real-life emergencies as patients face life-altering falls, spinal fractures, and emergency surgery. Follow the trauma team as they battle to save lives and provide support in critical moments. An intense look at resilience and recovery.

24 Hours In A&E S06 E03

0:00 - Unexpected Emergencies
5:40 - High-Risk Fall
10:50 - Spinal Fracture Discovered
15:30 - Family Arrives in Shock
20:20 - Family Support in Crisis
26:50 - Another Emergency: Anthonyâ€™s Fall
32:30 - Treating Head Injuries
36:50 - Coping with Past and Present
41:00 - Preparing for Surgery
45:00 - Looking Ahead

ðŸš¨ See the heart-pounding moments in the ER with 24 Hours in A&E on Banijay Bluelight!
https://www.youtube.com/watch?v=h9cz-_rS0pU

24 Hours in A&E plunges viewers into the heart of a bustling UK trauma center, presenting a raw, real-time exploration of life inside an emergency department. This British documentary series reveals the relentless pace of emergency medicine, touching patient stories, and the heroic efforts of medical staff. It's an unscripted journey through critical care, personal trials, and the resilience of the human spirit.

Experience the non-stop action of 24 Hours in A&E and more. Check out our playlists to see emergency medicine in real time, patient stories, and the dedicated work of healthcare professionals.
https://www.youtube.com/playlist?list=PLzvDF1DItzk43oKV0Zt7OU-WpiIu8XVgk
https://www.youtube.com/playlist?list=PLzvDF1DItzk6cf6sdQpGM0cV99lzii58n
https://www.youtube.com/playlist?list=PLzvDF1DItzk6m9Z21uX6z6d5fNy7o_nES

Welcome to Banijay Bluelight, the ultimate destination for adrenaline-pumping Police, A&E, and emergency TV shows. Experience the high-stakes world of emergency medicine with gripping series like 24 Hours in A&E, Extreme A&E and Mystery Diagnosis.

From thrilling police operations to life-saving medical interventions, Bluelight delivers non-stop excitement. Get ready to be on the edge of your seat with Banijay Bluelight. Subscribe now and join the front line of action-packed TV! 

Don't miss a moment â€“ click the link to subscribe: https://www.youtube.com/channel/UCJrOaDmUVrlaOYvjjvvk7pQ?sub_confirmation=1 

#policeshows #emergencytv #actionpacked

Addicted to adrenaline? Dive into Banijay Bluelightâ€™s latest edge-of-your-seat emergency action and gripping medical drama! Your next heart-racing experience starts here! ðŸš“ðŸ¥ðŸ”¥
https://www.youtube.com/watch?v=GjUyHU3gZpQ
https://www.youtube.com/watch?v=HVuoZ_nNvL4
https://www.youtube.com/watch?v=TaOEkMC7LVM

Fascinated by emergency action? Discover compelling real-life stories on Banijay Documentaries! Dive into our top recommendations for inspiring medical documentaries and true tales. ðŸ“šðŸ¥
https://www.youtube.com/watch?v=Y1NFFoWyaXM
https://www.youtube.com/watch?v=wgKxroWWlZw
https://www.youtube.com/watch?v=jGBtgayIyyg

Ready to explore beyond the emergency room? Discover a world of captivating stories across all Banijay channels. Your journey through diverse genres starts here! ðŸŒâœ¨ðŸ“º
https://www.youtube.com/channel/UCb7xZQi7F3RW7BNtR57cNnA
https://www.youtube.com/channel/UCZSE95RmyMUgJWmfra9Yx1A
https://www.youtube.com/channel/UC_0r3EheCnp-wVvndYDGviQ
https://www.youtube.com/channel/UCbHGMcYuDpF3B1tN0yjD-Iw
https://www.youtube.com/channel/UCeRyONJf5PL9_qnbDOlV0yg
https://www.youtube.com/channel/UCZlVJHUTImBVC-rXooDEx4Q
https://www.youtube.com/channel/UCFrO-dKhooOuTtix5dia2_g
https://www.youtube.com/channel/UCzkgP6uhg92x24Gu2l7Vg0Q
https://www.youtube.com/channel/UCIUNJBbM20xvU5dPZTNL7XA
https://www.youtube.com/channel/UCMRWL27r9gxG7wYEj-H7X9w
https://www.youtube.com/channel/UCd0XBswmzsQ3H3wrRy7tRcw","24 hours in a&e,Critical Injuries,Emergency Surgery,Pediatric Trauma,Spinal Fracture,a&e,a&e documentary,british tv,channel 4,documentary,emergency department,emergency room documentary,healthcare,hospital documentary,human interest,medical documentary,medical emergencies,medical treatment,patient care,patient stories,real life medical drama,reality tv,trauma center",24,134904,3200,135,PT46M28S,hd,public
Doug's Rescue | ER,bMxr5oM9GFI,ER - Emergency Room,2020-03-10T22:34:23Z,"From ""Hell and High Water"" (Season 2 Episode 7)
First aired November 9, 1995

Doug Ross (George Clooney) rushes to the aid of Ben (Erik von Detten) who has become trapped in a storm drain during a severe rainstorm, and needs to be freed before the water rises too high. 

Listen to the music from this scene here: https://youtu.be/UqA5Ma0tSy4

Arguably one of the most iconic and memorable moments of the series, this clip comes from ""Hell and High Water"" which was nominated for five Primetime Emmy Awards as well as drawing a record audience of 42 million viewers.",,24,130607,1284,145,PT5M14S,hd,public
Mark With A Gun | ER,CXwaUSs7j0c,ER - Emergency Room,2020-07-27T19:42:02Z,"Following his attack in the hospital, Mark buys a gun to protect himself, but his fragile state of mind causes him to threaten people with it on the L-Train.

From ""One More For The Road"" (Season 3 Episode 22)
First broadcast May 15th, 1997",,24,128690,1330,297,PT3M17S,hd,public
"Weaver Catches Staff Playing with a Patient's ""Toys"" | ER",qmDb8G05WGQ,ER - Emergency Room,2020-11-27T13:27:12Z,"After a dominatrix and her client are treated in the ER, she leaves some of her belongings behind. A case of very bad timing sees Weaver walk in on Lewis, Kovac, Carter, Gallant and Abby rooting through the questionable items.

From ""Secrets and Lies"" (Season 8 Episode 16)
First broadcast March 7th, 2002

Request your favorite scenes by emailing us at countygeneralchicago@gmail.com

Get ER on 
Google Play: http://bit.ly/ER-Google
iTunes: https://apple.co/31TcYqF
or stream the whole series 
on Hulu at www.hulu.com (US) 
or All4 at www.channel4.com/programmes/er (UK)

This is NOT an official channel and is in no way associated with any organization, individual or entity involved with the production and/or distribution of ER.",,24,119890,1260,171,PT5M1S,hd,public
Carter Delivers a Baby | ER,hkMMDYfHSxs,ER - Emergency Room,2020-05-15T11:00:32Z,"From ""Hit and Run"" (Season 1 Episode 4)
First broadcast October 6, 1994
A man suddenly pulls up outside the ER with his wife having a baby in the backseat, so Carter rushes to their help and performs his first delivery.",,24,119325,1101,103,PT3M27S,hd,public
Romano Signs to Reese | ER,-vLIldf3Eag,ER - Emergency Room,2020-10-02T14:00:00Z,"When Jackie is still too emotional to look after Reese following the death of her own son, Peter is forced to leave his surgery to take care of him. Behind Peter's back, Romano shares a very touching moment with Reese.

Requested by Misako Nakazato.

From ""Blood, Sugar, Sex, Magic"" (Season 8 Episode 3)
First broadcast October 11th, 2001

Request your favorite scenes by emailing us at countygeneralchicago@gmail.com

Get ER on 
Google Play: http://bit.ly/ER-Google
iTunes: https://apple.co/31TcYqF
or stream the whole series 
on Hulu at www.hulu.com (US) 
or All4 at www.channel4.com/programmes/er (UK)

This is NOT an official channel and is in no way associated with any organization, individual or entity involved with the production and/or distribution of ER.",,24,117170,1365,220,PT1M55S,hd,public
"E.R. - The Emergency Room - ""You Set The Tone"" (1994-2009) - Tribute",2sITxFCmIW8,Andy Wre Official,2022-02-19T20:52:48Z,"*SPOILER ALERT*

E.R. - The Emergency Room - Tribute

#ER #EmergencyRoom

All the videos, songs, images, and graphics used in the video belong to their respective owners and I or this channel does not claim any right over them.

Copyright Disclaimer under section 107 of the Copyright Act of 1976, allowance is made for â€œfair useâ€ for purposes such as criticism, comment, news reporting, teaching, scholarship, education and research. Fair use is a use permitted by copyright statute that might otherwise be infringing.â€","Cityakuten,E.R. - The Emergency Room,Mark Greene,Abby Lockhart,Maura Tierney,Anthony Edwards,Eriq La Salle,NBC,ABC,TV Series,Laura Innes,Michael Michele,George Clooney",1,117040,1608,174,PT14M20S,hd,public
Treating a Patient with a Bomb Strapped to Them | ER,qbCPVxKcrVQ,ER - Emergency Room,2020-09-19T14:00:09Z,"Mark is sent to attend to an injured man who had explosives strapped to his chest. He is bought back to the ER, and although the dynamite is removed, the detonator is still attached to the man... and it's live and could explode at any moment.
Requested by Xerruy and Debz Dreamz

From ""They Treat Horses, Don't They?"" (Season 5 Episode 3)
First broadcast October 8th, 1998

Request your favorite scenes by emailing us at countygeneralchicago@gmail.com

Get ER on 
Google Play: http://bit.ly/ER-Google
iTunes: https://apple.co/31TcYqF
or stream the whole series 
on Hulu at www.hulu.com (US) 
or All4 at www.channel4.com/programmes/er (UK)

This is NOT an official channel and is in no way associated with any organization, individual or entity involved with the production and/or distribution of ER.",,24,114911,1035,74,PT3M37S,hd,public
The Return of Jeanie | ER,GacPvT3voEg,ER - Emergency Room,2020-09-23T16:00:04Z,"Jeanie Boulet (Gloria Reuben) returns to her former place of work when her son is bought in to the ER with a head injury.
Requested by Fargo TV.

From ""Status Quo"" (Season 14 Episode 11)
First broadcast January 3rd, 2008

Request your favorite scenes by emailing us at countygeneralchicago@gmail.com

Get ER on 
Google Play: http://bit.ly/ER-Google
iTunes: https://apple.co/31TcYqF
or stream the whole series 
on Hulu at www.hulu.com (US) 
or All4 at www.channel4.com/programmes/er (UK)

This is NOT an official channel and is in no way associated with any organization, individual or entity involved with the production and/or distribution of ER.",,24,113514,857,117,PT2M52S,hd,public
Carol Goes Back to Work | ER,vykF2a5zG28,ER - Emergency Room,2020-05-08T11:00:35Z,"From ""Going Home"" (Season 1 Episode 3)
First broadcast September 29, 1994


After her overdose and recovery at home, Carol is ready to return to work at the ER. But when she gets there, she realises that it might make some unwelcome memories come flooding back all too quickly.",,24,112497,896,92,PT4M29S,hd,public
Dr. Kayson Becomes Susan's Patient | ER,nxFdRbV50VE,ER - Emergency Room,2020-06-19T11:00:29Z,"Having just won a case review against him earlier that day, Susan treats cardiology attending Dr. Kayson who is brought into the ER having suffered a heart attack.
From ""Long Day's Journey"" (Season 1 Episode 14)
First broadcast January 19th, 1995",,24,111881,912,85,PT3M46S,hd,public
Carter's First Ambulance Ride | ER,M9INiyAUIPU,ER - Emergency Room,2020-06-22T11:00:08Z,"Mark takes Carter on a rather bumpy ambulance journey to help a woman trapped in a car who needs to be airlifted to hospital.
From ""Feb 5, '95"" (Season 1 Episode 15)
First broadcast February 2nd, 1995",,24,111704,1028,66,PT4M20S,hd,public
